Month,Geography,Estimate,North American Industry Classification System (NAICS),Value,Monthly Change,Yearly change,Indexed value
Aug 2011,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,287.27",  3.7%, 12.6%,112.7
Sep 2011,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,293.60",  0.5%, 12.7%,113.3
Oct 2011,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,237.78", -4.3%,  5.3%,108.4
Nov 2011,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,250.20",  1.0%,  7.3%,109.5
Dec 2011,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,267.18",  1.4%,  6.2%,111.0
Jan 2012,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,233.54", -2.7%,  3.4%,108.0
Feb 2012,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,312.94",  6.4%,  4.8%,115.0
Mar 2012,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,259.64", -4.1%,  0.9%,110.3
Apr 2012,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,273.40",  1.1%,  8.3%,111.5
May 2012,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,210.06", -5.0%, -5.9%,106.0
Jun 2012,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,241.05",  2.6%, -0.2%,108.7
Jul 2012,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,240.62",  0.0%, -0.1%,108.6
Aug 2012,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,263.32",  1.8%, -1.9%,110.6
Sep 2012,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,215.71", -3.8%, -6.0%,106.5
Oct 2012,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,242.37",  2.2%,  0.4%,108.8
Nov 2012,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,226.99", -1.2%, -1.9%,107.4
Dec 2012,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,214.57", -1.0%, -4.2%,106.4
Jan 2013,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,186.24", -2.3%, -3.8%,103.9
Feb 2013,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,298.75",  9.5%, -1.1%,113.7
Mar 2013,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,297.62", -0.1%,  3.0%,113.6
Apr 2013,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,251.38", -3.6%, -1.7%,109.6
May 2013,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,317.26",  5.3%,  8.9%,115.4
Jun 2013,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,296.63", -1.6%,  4.5%,113.5
Jul 2013,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,310.39",  1.1%,  5.6%,114.8
Aug 2013,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,236.71", -5.6%, -2.1%,108.3
Sep 2013,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,289.01",  4.2%,  6.0%,112.9
Oct 2013,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,263.65", -2.0%,  1.7%,110.7
Nov 2013,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,344.21",  6.4%,  9.6%,117.7
Dec 2013,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,370.43",  2.0%, 12.8%,120.0
Jan 2014,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,370.78",  0.0%, 15.6%,120.0
Feb 2014,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,320.36", -3.7%,  1.7%,115.6
Mar 2014,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,320.24",  0.0%,  1.7%,115.6
Apr 2014,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,310.18", -0.8%,  4.7%,114.7
May 2014,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,298.56", -0.9%, -1.4%,113.7
Jun 2014,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,302.55",  0.3%,  0.5%,114.1
Jul 2014,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,275.35", -2.1%, -2.7%,111.7
Aug 2014,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,263.92", -0.9%,  2.2%,110.7
Sep 2014,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,274.19",  0.8%, -1.1%,111.6
Oct 2014,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,285.93",  0.9%,  1.8%,112.6
Nov 2014,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,302.18",  1.3%, -3.1%,114.0
Dec 2014,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,388.43",  6.6%,  1.3%,121.6
Jan 2015,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,440.07",  3.7%,  5.1%,126.1
Feb 2015,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,474.80",  2.4%, 11.7%,129.1
Mar 2015,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,523.47",  3.3%, 15.4%,133.4
Apr 2015,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,341.37",-12.0%,  2.4%,117.5
May 2015,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,326.49", -1.1%,  2.2%,116.2
Jun 2015,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,415.08",  6.7%,  8.6%,123.9
Jul 2015,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,366.40", -3.4%,  7.1%,119.7
Aug 2015,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,375.91",  0.7%,  8.9%,120.5
Sep 2015,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,344.79", -2.3%,  5.5%,117.8
Oct 2015,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,309.53", -2.6%,  1.8%,114.7
Nov 2015,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,308.26", -0.1%,  0.5%,114.6
Dec 2015,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,373.37",  5.0%, -1.1%,120.3
Jan 2016,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,339.03", -2.5%, -7.0%,117.3
Feb 2016,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,432.94",  7.0%, -2.8%,125.5
Mar 2016,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,333.43", -6.9%,-12.5%,116.8
Apr 2016,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,363.22",  2.2%,  1.6%,119.4
May 2016,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,299.89", -4.6%, -2.0%,113.8
Jun 2016,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,294.16", -0.4%, -8.5%,113.3
Jul 2016,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,314.06",  1.5%, -3.8%,115.1
Aug 2016,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,313.05", -0.1%, -4.6%,115.0
Sep 2016,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,286.57", -2.0%, -4.3%,112.7
Oct 2016,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,311.29",  1.9%,  0.1%,114.8
Nov 2016,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,318.58",  0.6%,  0.8%,115.5
Dec 2016,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,281.32", -2.8%, -6.7%,112.2
Jan 2017,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,358.66",  6.0%,  1.5%,119.0
Feb 2017,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,343.85", -1.1%, -6.2%,117.7
Mar 2017,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,392.25",  3.6%,  4.4%,121.9
Apr 2017,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,330.09", -4.5%, -2.4%,116.5
May 2017,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,356.33",  2.0%,  4.3%,118.8
Jun 2017,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,314.22", -3.1%,  1.6%,115.1
Jul 2017,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,336.44",  1.7%,  1.7%,117.0
Aug 2017,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,353.74",  1.3%,  3.1%,118.5
Sep 2017,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,400.72",  3.5%,  8.9%,122.7
Oct 2017,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,410.03",  0.7%,  7.5%,123.5
Nov 2017,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,333.56", -5.4%,  1.1%,116.8
Dec 2017,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,368.35",  2.6%,  6.8%,119.8
Jan 2018,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,436.70",  5.0%,  5.7%,125.8
Feb 2018,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,427.98", -0.6%,  6.3%,125.0
Mar 2018,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,491.99",  4.5%,  7.2%,130.7
Apr 2018,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,438.31", -3.6%,  8.1%,126.0
May 2018,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,323.43", -8.0%, -2.4%,115.9
Jun 2018,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,360.73",  2.8%,  3.5%,119.2
Jul 2018,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,317.20", -3.2%, -1.4%,115.3
Aug 2018,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,325.68",  0.6%, -2.1%,116.1
Sep 2018,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,348.47",  1.7%, -3.7%,118.1
Oct 2018,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,287.22", -4.5%, -8.7%,112.7
Nov 2018,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,423.42", 10.6%,  6.7%,124.6
Dec 2018,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,356.72", -4.7%, -0.8%,118.8
Jan 2019,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,321.05", -2.6%, -8.0%,115.7
Feb 2019,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,359.09",  2.9%, -4.8%,119.0
Mar 2019,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,426.60",  5.0%, -4.4%,124.9
Apr 2019,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,375.00", -3.6%, -4.4%,120.4
May 2019,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,395.62",  1.5%,  5.5%,122.2
Jun 2019,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,387.22", -0.6%,  1.9%,121.5
Jul 2019,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,311.25", -5.5%, -0.5%,114.8
Aug 2019,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,317.85",  0.5%, -0.6%,115.4
Sep 2019,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,383.29",  5.0%,  2.6%,121.1
Oct 2019,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,377.07", -0.4%,  7.0%,120.6
Nov 2019,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,441.31",  4.7%,  1.3%,126.2
Dec 2019,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,373.95", -4.7%,  1.3%,120.3
Jan 2020,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,369.76", -0.3%,  3.7%,119.9
Feb 2020,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,416.70",  3.4%,  4.2%,124.1
Mar 2020,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,366.34", -3.6%, -4.2%,119.6
Apr 2020,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,400.83",  2.5%,  1.9%,122.7
May 2020,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,413.90",  0.9%,  1.3%,123.8
Jun 2020,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,413.04", -0.1%,  1.9%,123.7
Jul 2020,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,447.38",  2.4%, 10.4%,126.7
Aug 2020,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,452.20",  0.3%, 10.2%,127.2
Sep 2020,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,397.12", -3.8%,  1.0%,122.3
Oct 2020,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,438.90",  3.0%,  4.5%,126.0
Nov 2020,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,494.04",  3.8%,  3.7%,130.8
Dec 2020,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,463.00", -2.1%,  6.5%,128.1
Jan 2021,Alberta,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,457.70", -0.4%,  6.4%,127.7
