Month,Geography,Estimate,North American Industry Classification System (NAICS),Value,Monthly Change,Yearly change,Indexed value
Mar 2019,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  575.79, -0.6%, -5.8%,120.7
Apr 2019,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  600.34,  4.3%,  0.3%,125.9
May 2019,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  605.59,  0.9%,  3.5%,127.0
Jun 2019,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  600.20, -0.9%,  1.5%,125.9
Jul 2019,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  602.84,  0.4%,  1.6%,126.4
Aug 2019,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  610.06,  1.2%,  0.7%,127.9
Sep 2019,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  596.33, -2.3%,  0.1%,125.1
Oct 2019,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  622.95,  4.5%,  2.7%,130.6
Nov 2019,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  611.24, -1.9%,  0.7%,128.2
Dec 2019,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  594.84, -2.7%, -0.3%,124.7
Jan 2020,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  599.63,  0.8%,  3.3%,125.7
Feb 2020,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  605.65,  1.0%,  4.5%,127.0
Mar 2020,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  586.08, -3.2%,  1.8%,122.9
Apr 2020,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  636.78,  8.7%,  6.1%,133.5
May 2020,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  648.93,  1.9%,  7.2%,136.1
Jun 2020,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  659.92,  1.7%, 10.0%,138.4
Jul 2020,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  641.48, -2.8%,  6.4%,134.5
Aug 2020,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  645.28,  0.6%,  5.8%,135.3
Sep 2020,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  659.74,  2.2%, 10.6%,138.4
Oct 2020,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  633.17, -4.0%,  1.6%,132.8
Nov 2020,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  619.82, -2.1%,  1.4%,130.0
Dec 2020,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  611.42, -1.4%,  2.8%,128.2
Jan 2021,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  634.57,  3.8%,  5.8%,133.1
Feb 2021,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  635.17,  0.1%,  4.9%,133.2
Mar 2021,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  617.71, -2.7%,  5.4%,129.5
Apr 2021,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  613.43, -0.7%, -3.7%,128.6
May 2021,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  622.94,  1.6%, -4.0%,130.6
Jun 2021,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  619.32, -0.6%, -6.2%,129.9
Jul 2021,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  625.89,  1.1%, -2.4%,131.3
Aug 2021,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  632.27,  1.0%, -2.0%,132.6
Sep 2021,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  630.22, -0.3%, -4.5%,132.2
Oct 2021,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  618.57, -1.8%, -2.3%,129.7
Nov 2021,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  631.81,  2.1%,  1.9%,132.5
Dec 2021,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  644.31,  2.0%,  5.4%,135.1
Jan 2022,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  678.04,  5.2%,  6.9%,142.2
Feb 2022,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  662.12, -2.3%,  4.2%,138.9
Mar 2022,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  690.09,  4.2%, 11.7%,144.7
Apr 2022,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  678.92, -1.6%, 10.7%,142.4
May 2022,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  681.67,  0.4%,  9.4%,143.0
Jun 2022,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  681.41,  0.0%, 10.0%,142.9
Jul 2022,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  696.60,  2.2%, 11.3%,146.1
Aug 2022,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  676.73, -2.9%,  7.0%,141.9
Sep 2022,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  687.06,  1.5%,  9.0%,144.1
Oct 2022,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  689.09,  0.3%, 11.4%,144.5
Nov 2022,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  686.97, -0.3%,  8.7%,144.1
Dec 2022,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  678.57, -1.2%,  5.3%,142.3
Jan 2023,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  671.70, -1.0%, -0.9%,140.9
Feb 2023,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  675.72,  0.6%,  2.1%,141.7
Mar 2023,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  663.63, -1.8%, -3.8%,139.2
Apr 2023,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  681.44,  2.7%,  0.4%,142.9
May 2023,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  671.83, -1.4%, -1.4%,140.9
Jun 2023,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  674.34,  0.4%, -1.0%,141.4
Jul 2023,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  682.20,  1.2%, -2.1%,143.1
Aug 2023,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  683.29,  0.2%,  1.0%,143.3
Sep 2023,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  695.91,  1.8%,  1.3%,145.9
Oct 2023,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  686.22, -1.4%, -0.4%,143.9
Nov 2023,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  692.25,  0.9%,  0.8%,145.2
Dec 2023,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  691.58, -0.1%,  1.9%,145.0
Jan 2024,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  704.31,  1.8%,  4.9%,147.7
Feb 2024,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  733.25,  4.1%,  8.5%,153.8
Mar 2024,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  746.42,  1.8%, 12.5%,156.5
Apr 2024,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  734.22, -1.6%,  7.7%,154.0
May 2024,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  741.96,  1.1%, 10.4%,155.6
Jun 2024,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  747.99,  0.8%, 10.9%,156.9
Jul 2024,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  750.26,  0.3%, 10.0%,157.3
Aug 2024,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  760.90,  1.4%, 11.4%,159.6
Sep 2024,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  752.20, -1.1%,  8.1%,157.7
Oct 2024,New Brunswick,Average weekly earnings including overtime for all employees,Retail trade,$  743.33, -1.2%,  8.3%,155.9
Jan 2011,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  785.87,  1.5%,  4.1%,100.0
Feb 2011,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  782.05, -0.5%,  3.1%, 99.5
Mar 2011,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  786.95,  0.6%,  3.5%,100.1
Apr 2011,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  788.88,  0.2%,  3.6%,100.4
May 2011,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  782.90, -0.8%,  4.3%, 99.6
Jun 2011,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  777.76, -0.7%,  2.9%, 99.0
Jul 2011,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  782.14,  0.6%,  3.5%, 99.5
Aug 2011,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  786.33,  0.5%,  4.0%,100.1
Sep 2011,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  792.33,  0.8%,  3.5%,100.8
Oct 2011,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  794.52,  0.3%,  3.8%,101.1
Nov 2011,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  797.62,  0.4%,  4.1%,101.5
Dec 2011,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  789.50, -1.0%,  2.0%,100.5
Jan 2012,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  794.64,  0.7%,  1.1%,101.1
Feb 2012,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  797.74,  0.4%,  2.0%,101.5
Mar 2012,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  806.55,  1.1%,  2.5%,102.6
Apr 2012,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  804.30, -0.3%,  2.0%,102.3
May 2012,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  806.98,  0.3%,  3.1%,102.7
Jun 2012,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  811.27,  0.5%,  4.3%,103.2
Jul 2012,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  807.03, -0.5%,  3.2%,102.7
Aug 2012,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  815.97,  1.1%,  3.8%,103.8
Sep 2012,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  808.26, -0.9%,  2.0%,102.8
Oct 2012,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  811.66,  0.4%,  2.2%,103.3
Nov 2012,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  807.87, -0.5%,  1.3%,102.8
Dec 2012,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  805.40, -0.3%,  2.0%,102.5
Jan 2013,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  804.31, -0.1%,  1.2%,102.3
Feb 2013,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  797.47, -0.9%,  0.0%,101.5
Mar 2013,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  792.77, -0.6%, -1.7%,100.9
Apr 2013,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  796.73,  0.5%, -0.9%,101.4
May 2013,New Brunswick,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  807.72,  1.4%,  0.1%,102.8
