Month,Geography,Estimate,North American Industry Classification System (NAICS),Value,Monthly Change,Yearly change,Indexed value
Jun 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  583.30, -3.9%,  2.1%,116.9
Jul 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  598.53,  2.6%,  2.4%,120.0
Aug 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  597.18, -0.2%,  4.4%,119.7
Sep 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  587.96, -1.5%,  3.7%,117.8
Oct 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  602.07,  2.4%,  4.0%,120.7
Nov 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  594.85, -1.2%, -0.1%,119.2
Dec 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  590.90, -0.7%,  1.4%,118.4
Jan 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  579.17, -2.0%, -2.4%,116.1
Feb 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  598.93,  3.4%,  1.9%,120.0
Mar 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  573.58, -4.2%, -5.2%,115.0
Apr 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  590.55,  3.0%,  0.2%,118.4
May 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  573.16, -2.9%, -5.5%,114.9
Jun 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  584.91,  2.1%,  0.3%,117.2
Jul 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  558.81, -4.5%, -6.6%,112.0
Aug 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  578.63,  3.5%, -3.1%,116.0
Sep 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  588.70,  1.7%,  0.1%,118.0
Oct 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  575.33, -2.3%, -4.4%,115.3
Nov 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  586.83,  2.0%, -1.3%,117.6
Dec 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  605.77,  3.2%,  2.5%,121.4
Jan 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  611.01,  0.9%,  5.5%,122.5
Feb 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  603.04, -1.3%,  0.7%,120.9
Mar 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  644.04,  6.8%, 12.3%,129.1
Apr 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  612.64, -4.9%,  3.7%,122.8
May 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  613.67,  0.2%,  7.1%,123.0
Jun 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  626.22,  2.0%,  7.1%,125.5
Jul 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  622.49, -0.6%, 11.4%,124.8
Aug 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  614.68, -1.3%,  6.2%,123.2
Sep 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  609.22, -0.9%,  3.5%,122.1
Oct 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  592.03, -2.8%,  2.9%,118.7
Nov 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  594.99,  0.5%,  1.4%,119.3
Dec 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  615.84,  3.5%,  1.7%,123.4
Jan 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  599.40, -2.7%, -1.9%,120.1
Feb 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  606.49,  1.2%,  0.6%,121.6
Mar 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  598.55, -1.3%, -7.1%,120.0
Apr 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  620.21,  3.6%,  1.2%,124.3
May 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  637.14,  2.7%,  3.8%,127.7
Jun 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  613.78, -3.7%, -2.0%,123.0
Jul 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  633.27,  3.2%,  1.7%,126.9
Aug 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  629.60, -0.6%,  2.4%,126.2
Sep 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  639.44,  1.6%,  5.0%,128.2
Oct 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  648.26,  1.4%,  9.5%,129.9
Nov 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  640.05, -1.3%,  7.6%,128.3
Dec 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  607.44, -5.1%, -1.4%,121.7
Jan 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  634.92,  4.5%,  5.9%,127.3
Feb 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  635.42,  0.1%,  4.8%,127.4
Mar 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  631.87, -0.6%,  5.6%,126.6
Apr 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  694.18,  9.9%, 11.9%,139.1
May 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  678.90, -2.2%,  6.6%,136.1
Jun 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  688.26,  1.4%, 12.1%,137.9
Jul 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  673.47, -2.1%,  6.3%,135.0
Aug 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  653.35, -3.0%,  3.8%,130.9
Sep 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  641.86, -1.8%,  0.4%,128.6
Oct 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  653.22,  1.8%,  0.8%,130.9
Nov 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  618.74, -5.3%, -3.3%,124.0
Dec 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  625.54,  1.1%,  3.0%,125.4
Jan 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  646.03,  3.3%,  1.7%,129.5
Feb 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  649.23,  0.5%,  2.2%,130.1
Mar 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  642.36, -1.1%,  1.7%,128.7
Apr 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  648.39,  0.9%, -6.6%,130.0
May 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  654.59,  1.0%, -3.6%,131.2
Jun 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  671.85,  2.6%, -2.4%,134.7
Jul 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  641.08, -4.6%, -4.8%,128.5
Aug 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  652.94,  1.9%, -0.1%,130.9
Sep 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  664.68,  1.8%,  3.6%,133.2
Oct 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  672.72,  1.2%,  3.0%,134.8
Nov 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  666.17, -1.0%,  7.7%,133.5
Dec 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  694.12,  4.2%, 11.0%,139.1
Jan 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  687.06, -1.0%,  6.4%,137.7
Feb 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  693.19,  0.9%,  6.8%,138.9
Mar 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  697.22,  0.6%,  8.5%,139.7
Apr 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  685.96, -1.6%,  5.8%,137.5
May 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  683.58, -0.3%,  4.4%,137.0
Jun 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  688.49,  0.7%,  2.5%,138.0
Jul 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  741.65,  7.7%, 15.7%,148.6
Aug 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  698.48, -5.8%,  7.0%,140.0
Sep 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  698.64,  0.0%,  5.1%,140.0
Oct 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  699.67,  0.1%,  4.0%,140.2
Nov 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  719.00,  2.8%,  7.9%,144.1
Dec 2022,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  689.63, -4.1%, -0.6%,138.2
Jan 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  684.43, -0.8%, -0.4%,137.2
Feb 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  685.53,  0.2%, -1.1%,137.4
Mar 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  692.97,  1.1%, -0.6%,138.9
Apr 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  698.78,  0.8%,  1.9%,140.1
May 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  706.61,  1.1%,  3.4%,141.6
Jun 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  693.65, -1.8%,  0.7%,139.0
Jul 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  714.86,  3.1%, -3.6%,143.3
Aug 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  713.28, -0.2%,  2.1%,143.0
Sep 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  725.96,  1.8%,  3.9%,145.5
Oct 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  711.31, -2.0%,  1.7%,142.6
Nov 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  725.14,  1.9%,  0.9%,145.3
Dec 2023,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  713.70, -1.6%,  3.5%,143.0
Jan 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  740.49,  3.8%,  8.2%,148.4
Feb 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  754.39,  1.9%, 10.0%,151.2
Mar 2024,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Retail trade,$  789.71,  4.7%, 14.0%,158.3
